"id","date","koguchi_apply","koguchi_number","koguchi_payment_amount","sogo_apply","sogo_number","sogo_payment_amount","jukyo_apply","jukyo_number","jukyo_payment_amount","year","month","koguchi_number_19Jan","sogo_number_19Jan","jukyo_number_19Jan","koguchi_number_base19Jan","sogo_number_base19Jan","jukyo_number_base19Jan","prefec_kanji","prefec"
1,"2019-01-01",NA,22,2216,NA,1,300,11,9,1291,2019,1,22,1,9,1,1,1,"北海道","Hokkaido"
1,"2019-02-01",NA,15,1650,NA,0,0,13,13,1198,2019,2,22,1,9,0.6818181818181818,0,1.4444444444444444,"北海道","Hokkaido"
1,"2019-03-01",NA,32,3131,NA,0,0,6,7,1041,2019,3,22,1,9,1.4545454545454546,0,0.7777777777777778,"北海道","Hokkaido"
1,"2019-04-01",NA,11,1000,NA,1,483,NA,NA,NA,2019,4,22,1,9,0.5,1,NA,"北海道","Hokkaido"
1,"2019-05-01",NA,12,943,NA,0,0,NA,NA,NA,2019,5,22,1,9,0.5454545454545454,0,NA,"北海道","Hokkaido"
1,"2019-06-01",NA,9,840,NA,0,0,NA,NA,NA,2019,6,22,1,9,0.4090909090909091,0,NA,"北海道","Hokkaido"
1,"2019-07-01",NA,20,1598,NA,0,0,NA,NA,NA,2019,7,22,1,9,0.9090909090909091,0,NA,"北海道","Hokkaido"
1,"2019-08-01",NA,11,1056,NA,0,0,NA,NA,NA,2019,8,22,1,9,0.5,0,NA,"北海道","Hokkaido"
1,"2019-09-01",NA,19,1562,NA,0,0,NA,NA,NA,2019,9,22,1,9,0.8636363636363636,0,NA,"北海道","Hokkaido"
1,"2019-10-01",NA,10,808,NA,0,0,NA,NA,NA,2019,10,22,1,9,0.45454545454545453,0,NA,"北海道","Hokkaido"
1,"2019-11-01",NA,10,806,NA,0,0,NA,NA,NA,2019,11,22,1,9,0.45454545454545453,0,NA,"北海道","Hokkaido"
1,"2019-12-01",NA,9,890,NA,1,348,NA,NA,NA,2019,12,22,1,9,0.4090909090909091,1,NA,"北海道","Hokkaido"
1,"2020-01-01",NA,8,574,NA,1,396,NA,NA,NA,2020,1,22,1,9,0.36363636363636365,1,NA,"北海道","Hokkaido"
1,"2020-04-01",11224,9281,1630660,215,4,1365,279,111,2178.3,2020,4,22,1,9,421.8636363636364,4,12.333333333333334,"北海道","Hokkaido"
1,"2020-05-01",7475,8473,1538910,2244,973,493611,900,718,20351.11,2020,5,22,1,9,385.1363636363636,973,79.77777777777777,"北海道","Hokkaido"
1,"2020-06-01",4386,4581,828030,2027,2281,1149431,452,530,44614.29,2020,6,22,1,9,208.22727272727272,2281,58.888888888888886,"北海道","Hokkaido"
1,"2020-07-01",3723,3763,688476,3046,2826,1888528,196,366,52609.79,2020,7,22,1,9,171.04545454545453,2826,40.666666666666664,"北海道","Hokkaido"
1,"2020-08-01",2041,2289,426956,1312,2049,1429192,145,176,41730.34,2020,8,22,1,9,104.04545454545455,2049,19.555555555555557,"北海道","Hokkaido"
1,"2020-09-01",1680,1651,310040,1494,1856,1470714,146,122,46669.543,2020,9,22,1,9,75.04545454545455,1856,13.555555555555555,"北海道","Hokkaido"
1,"2020-10-01",1653,1797,335790,1689,1298,1191640,127,129,54261,2020,10,22,1,9,81.68181818181819,1298,14.333333333333334,"北海道","Hokkaido"
1,"2020-11-01",1018,1038,195300,716,912,812999,145,130,32300.563,2020,11,22,1,9,47.18181818181818,912,14.444444444444445,"北海道","Hokkaido"
1,"2020-12-01",1618,1605,302600,1436,1368,1070469,155,128,53660.084,2020,12,22,1,9,72.95454545454545,1368,14.222222222222221,"北海道","Hokkaido"
1,"2021-01-01",1496,1412,265780,1423,1149,981324,90,91,29020.95,2021,1,22,1,9,64.18181818181819,1149,10.11111111111111,"北海道","Hokkaido"
1,"2021-02-01",2264,2048,388770,2960,1385,1087049,144,127,36690.7,2021,2,22,1,9,93.0909090909091,1385,14.11111111111111,"北海道","Hokkaido"
1,"2021-03-01",3318,3105,592220,7769,7429,4299876,166,166,45578.97,2021,3,22,1,9,141.13636363636363,7429,18.444444444444443,"北海道","Hokkaido"
1,"2021-04-01",2825,3316,635700,6206,7290,4223739,103,105,45871.28,2021,4,22,1,9,150.72727272727272,7290,11.666666666666666,"北海道","Hokkaido"
1,"2021-05-01",1900,1651,313210,2548,2297,1825871,238,115,29196.066,2021,5,22,1,9,75.04545454545455,2297,12.777777777777779,"北海道","Hokkaido"
2,"2019-01-01",NA,2,153,NA,0,0,0,0,171,2019,1,2,0,0,1,NA,NA,"青森","Aomori"
2,"2019-02-01",NA,2,110,NA,1,82,2,2,198,2019,2,2,0,0,1,Inf,Inf,"青森","Aomori"
2,"2019-03-01",NA,5,388,NA,1,93,3,3,232,2019,3,2,0,0,2.5,Inf,Inf,"青森","Aomori"
2,"2019-04-01",NA,3,280,NA,1,167,NA,NA,NA,2019,4,2,0,0,1.5,Inf,NA,"青森","Aomori"
2,"2019-05-01",NA,4,380,NA,0,0,NA,NA,NA,2019,5,2,0,0,2,NA,NA,"青森","Aomori"
2,"2019-06-01",NA,1,70,NA,1,186,NA,NA,NA,2019,6,2,0,0,0.5,Inf,NA,"青森","Aomori"
2,"2019-07-01",NA,1,100,NA,0,0,NA,NA,NA,2019,7,2,0,0,0.5,NA,NA,"青森","Aomori"
2,"2019-08-01",NA,2,150,NA,0,0,NA,NA,NA,2019,8,2,0,0,1,NA,NA,"青森","Aomori"
2,"2019-09-01",NA,1,100,NA,0,0,NA,NA,NA,2019,9,2,0,0,0.5,NA,NA,"青森","Aomori"
2,"2019-10-01",NA,1,94,NA,0,0,NA,NA,NA,2019,10,2,0,0,0.5,NA,NA,"青森","Aomori"
2,"2019-11-01",NA,3,200,NA,0,0,NA,NA,NA,2019,11,2,0,0,1.5,NA,NA,"青森","Aomori"
2,"2019-12-01",NA,3,240,NA,2,678,NA,NA,NA,2019,12,2,0,0,1.5,Inf,NA,"青森","Aomori"
2,"2020-01-01",NA,2,163,NA,0,0,NA,NA,NA,2020,1,2,0,0,1,NA,NA,"青森","Aomori"
2,"2020-04-01",499,318,49630,4,1,291,35,21,224,2020,4,2,0,0,159,Inf,Inf,"青森","Aomori"
2,"2020-05-01",715,757,129250,124,81,42452,124,103,3763.9,2020,5,2,0,0,378.5,Inf,Inf,"青森","Aomori"
2,"2020-06-01",475,505,92420,176,163,88200,52,61,6229.4,2020,6,2,0,0,252.5,Inf,Inf,"青森","Aomori"
2,"2020-07-01",391,411,76280,198,212,113410,24,32,6534.6,2020,7,2,0,0,205.5,Inf,Inf,"青森","Aomori"
2,"2020-08-01",202,206,38250,137,117,69051,15,15,5691.7,2020,8,2,0,0,103,Inf,Inf,"青森","Aomori"
2,"2020-09-01",189,187,34830,151,157,94747,14,10,5084.8,2020,9,2,0,0,93.5,Inf,Inf,"青森","Aomori"
2,"2020-10-01",144,159,30300,102,127,84058,17,20,5425.1,2020,10,2,0,0,79.5,Inf,Inf,"青森","Aomori"
2,"2020-11-01",124,112,21580,84,75,48891,17,14,5184.6,2020,11,2,0,0,56,Inf,Inf,"青森","Aomori"
2,"2020-12-01",141,143,26090,90,92,54870,14,16,4773.7,2020,12,2,0,0,71.5,Inf,Inf,"青森","Aomori"
2,"2021-01-01",125,96,18300,94,68,43797,17,14,5098.8,2021,1,2,0,0,48,Inf,Inf,"青森","Aomori"
2,"2021-02-01",202,188,36080,157,98,58032,14,14,4890,2021,2,2,0,0,94,Inf,Inf,"青森","Aomori"
2,"2021-03-01",341,271,52210,357,245,129559,19,20,4264.6,2021,3,2,0,0,135.5,Inf,Inf,"青森","Aomori"
2,"2021-04-01",350,403,77800,316,419,218999,14,11,3580.55,2021,4,2,0,0,201.5,Inf,Inf,"青森","Aomori"
2,"2021-05-01",206,182,34750,219,185,109084,15,10,3927.25,2021,5,2,0,0,91,Inf,Inf,"青森","Aomori"
3,"2019-01-01",NA,12,869,NA,0,0,1,1,71,2019,1,12,0,1,1,NA,1,"岩手","Iwate"
3,"2019-02-01",NA,8,665,NA,0,0,1,1,140,2019,2,12,0,1,0.6666666666666666,NA,1,"岩手","Iwate"
3,"2019-03-01",NA,21,1742,NA,0,0,0,0,87,2019,3,12,0,1,1.75,NA,0,"岩手","Iwate"
3,"2019-04-01",NA,6,444,NA,1,192,NA,NA,NA,2019,4,12,0,1,0.5,Inf,NA,"岩手","Iwate"
3,"2019-05-01",NA,15,1061,NA,2,330,NA,NA,NA,2019,5,12,0,1,1.25,Inf,NA,"岩手","Iwate"
3,"2019-06-01",NA,13,881,NA,1,285,NA,NA,NA,2019,6,12,0,1,1.0833333333333333,Inf,NA,"岩手","Iwate"
3,"2019-07-01",NA,18,1435,NA,1,180,NA,NA,NA,2019,7,12,0,1,1.5,Inf,NA,"岩手","Iwate"
3,"2019-08-01",NA,8,632,NA,2,579,NA,NA,NA,2019,8,12,0,1,0.6666666666666666,Inf,NA,"岩手","Iwate"
3,"2019-09-01",NA,14,985,NA,0,0,NA,NA,NA,2019,9,12,0,1,1.1666666666666667,NA,NA,"岩手","Iwate"
3,"2019-10-01",NA,11,920,NA,0,0,NA,NA,NA,2019,10,12,0,1,0.9166666666666666,NA,NA,"岩手","Iwate"
3,"2019-11-01",NA,19,1727,NA,1,198,NA,NA,NA,2019,11,12,0,1,1.5833333333333333,Inf,NA,"岩手","Iwate"
3,"2019-12-01",NA,14,1209,NA,2,636,NA,NA,NA,2019,12,12,0,1,1.1666666666666667,Inf,NA,"岩手","Iwate"
3,"2020-01-01",NA,10,672,NA,0,0,NA,NA,NA,2020,1,12,0,1,0.8333333333333334,NA,NA,"岩手","Iwate"
3,"2020-04-01",752,703,114196,14,6,3150,28,10,297,2020,4,12,0,1,58.583333333333336,Inf,10,"岩手","Iwate"
3,"2020-05-01",582,612,105380,80,81,42460,128,68,1848.7,2020,5,12,0,1,51,Inf,68,"岩手","Iwate"
3,"2020-06-01",427,419,72910,86,86,42390,55,66,3709.3,2020,6,12,0,1,34.916666666666664,Inf,66,"岩手","Iwate"
3,"2020-07-01",386,397,70860,142,135,66970,16,27,5499.429,2020,7,12,0,1,33.083333333333336,Inf,27,"岩手","Iwate"
3,"2020-08-01",250,251,45340,92,102,87870,24,20,4729.6,2020,8,12,0,1,20.916666666666668,Inf,20,"岩手","Iwate"
3,"2020-09-01",216,206,38220,98,98,74900,17,16,3375.4,2020,9,12,0,1,17.166666666666668,Inf,16,"岩手","Iwate"
3,"2020-10-01",230,239,43340,105,97,76070,23,21,4198.3,2020,10,12,0,1,19.916666666666668,Inf,21,"岩手","Iwate"
3,"2020-11-01",172,163,29130,80,81,60886,15,17,4070.07,2020,11,12,0,1,13.583333333333334,Inf,17,"岩手","Iwate"
3,"2020-12-01",205,213,39700,98,105,72680,17,16,3781.17,2020,12,12,0,1,17.75,Inf,16,"岩手","Iwate"
3,"2021-01-01",178,176,32300,106,100,69539,12,12,4004.8,2021,1,12,0,1,14.666666666666666,Inf,12,"岩手","Iwate"
3,"2021-02-01",256,242,44190,165,148,92740,13,8,3180.1,2021,2,12,0,1,20.166666666666668,Inf,8,"岩手","Iwate"
3,"2021-03-01",346,359,67257,413,420,247795,22,23,2411.6,2021,3,12,0,1,29.916666666666668,Inf,23,"岩手","Iwate"
3,"2021-04-01",258,259,48950,248,253,172110,10,4,1681.7,2021,4,12,0,1,21.583333333333332,Inf,4,"岩手","Iwate"
3,"2021-05-01",168,170,31100,165,175,134040,13,8,1601,2021,5,12,0,1,14.166666666666666,Inf,8,"岩手","Iwate"
4,"2019-01-01",NA,2,200,NA,0,0,5,7,635,2019,1,2,0,7,1,NA,1,"宮城","Miyagi"
4,"2019-02-01",NA,3,300,NA,0,0,5,6,499,2019,2,2,0,7,1.5,NA,0.8571428571428571,"宮城","Miyagi"
4,"2019-03-01",NA,2,200,NA,0,0,3,2,371,2019,3,2,0,7,1,NA,0.2857142857142857,"宮城","Miyagi"
4,"2019-04-01",NA,3,260,NA,0,0,NA,NA,NA,2019,4,2,0,7,1.5,NA,NA,"宮城","Miyagi"
4,"2019-05-01",NA,3,274,NA,0,0,NA,NA,NA,2019,5,2,0,7,1.5,NA,NA,"宮城","Miyagi"
4,"2019-06-01",NA,1,100,NA,0,0,NA,NA,NA,2019,6,2,0,7,0.5,NA,NA,"宮城","Miyagi"
4,"2019-07-01",NA,3,250,NA,0,0,NA,NA,NA,2019,7,2,0,7,1.5,NA,NA,"宮城","Miyagi"
4,"2019-08-01",NA,1,100,NA,0,0,NA,NA,NA,2019,8,2,0,7,0.5,NA,NA,"宮城","Miyagi"
4,"2019-09-01",NA,2,200,NA,0,0,NA,NA,NA,2019,9,2,0,7,1,NA,NA,"宮城","Miyagi"
4,"2019-10-01",NA,6,600,NA,0,0,NA,NA,NA,2019,10,2,0,7,3,NA,NA,"宮城","Miyagi"
4,"2019-11-01",NA,44,5477,NA,0,0,NA,NA,NA,2019,11,2,0,7,22,NA,NA,"宮城","Miyagi"
4,"2019-12-01",NA,20,2450,NA,0,0,NA,NA,NA,2019,12,2,0,7,10,NA,NA,"宮城","Miyagi"
4,"2020-01-01",NA,10,1100,NA,0,0,NA,NA,NA,2020,1,2,0,7,5,NA,NA,"宮城","Miyagi"
4,"2020-04-01",1907,1887,297570,0,0,0,220,67,1482.456,2020,4,2,0,7,943.5,NA,9.571428571428571,"宮城","Miyagi"
4,"2020-05-01",2712,2701,419320,432,57,31650,746,594,25595.706,2020,5,2,0,7,1350.5,Inf,84.85714285714286,"宮城","Miyagi"
4,"2020-06-01",2534,2497,430140,578,721,387150,496,611,49926.828,2020,6,2,0,7,1248.5,Inf,87.28571428571429,"宮城","Miyagi"
4,"2020-07-01",1958,1906,343120,730,581,311850,263,272,53186.7,2020,7,2,0,7,953,Inf,38.857142857142854,"宮城","Miyagi"
4,"2020-08-01",1358,1311,238160,601,572,324698,197,204,50034.43,2020,8,2,0,7,655.5,Inf,29.142857142857142,"宮城","Miyagi"
4,"2020-09-01",901,867,158580,821,752,628490,131,119,45648.854,2020,9,2,0,7,433.5,Inf,17,"宮城","Miyagi"
4,"2020-10-01",902,878,158150,485,790,626020,105,95,46724.991,2020,10,2,0,7,439,Inf,13.571428571428571,"宮城","Miyagi"
4,"2020-11-01",470,371,66770,447,152,233760,97,69,41081.657,2020,11,2,0,7,185.5,Inf,9.857142857142858,"宮城","Miyagi"
4,"2020-12-01",502,478,87540,380,397,424620,98,104,44323.4,2020,12,2,0,7,239,Inf,14.857142857142858,"宮城","Miyagi"
4,"2021-01-01",600,580,106170,407,457,339090,102,81,44150.8,2021,1,2,0,7,290,Inf,11.571428571428571,"宮城","Miyagi"
4,"2021-02-01",791,767,140460,585,499,395610,118,128,40417,2021,2,2,0,7,383.5,Inf,18.285714285714285,"宮城","Miyagi"
4,"2021-03-01",827,798,147640,1504,977,655980,195,126,47959.6,2021,3,2,0,7,399,Inf,18,"宮城","Miyagi"
4,"2021-04-01",1424,1409,258640,1675,1560,990060,124,91,38763.5,2021,4,2,0,7,704.5,Inf,13,"宮城","Miyagi"
4,"2021-05-01",709,701,130410,809,528,401980,219,93,39902.5,2021,5,2,0,7,350.5,Inf,13.285714285714286,"宮城","Miyagi"
5,"2019-01-01",NA,4,368,NA,0,0,0,0,0,2019,1,4,0,0,1,NA,NA,"秋田","Akita"
5,"2019-02-01",NA,1,80,NA,0,0,0,0,0,2019,2,4,0,0,0.25,NA,NA,"秋田","Akita"
5,"2019-03-01",NA,2,130,NA,0,0,0,0,0,2019,3,4,0,0,0.5,NA,NA,"秋田","Akita"
5,"2019-04-01",NA,5,340,NA,0,0,NA,NA,NA,2019,4,4,0,0,1.25,NA,NA,"秋田","Akita"
5,"2019-05-01",NA,2,200,NA,0,0,NA,NA,NA,2019,5,4,0,0,0.5,NA,NA,"秋田","Akita"
5,"2019-06-01",NA,5,420,NA,0,0,NA,NA,NA,2019,6,4,0,0,1.25,NA,NA,"秋田","Akita"
5,"2019-07-01",NA,4,310,NA,0,0,NA,NA,NA,2019,7,4,0,0,1,NA,NA,"秋田","Akita"
5,"2019-08-01",NA,0,0,NA,0,0,NA,NA,NA,2019,8,4,0,0,0,NA,NA,"秋田","Akita"
5,"2019-09-01",NA,2,200,NA,0,0,NA,NA,NA,2019,9,4,0,0,0.5,NA,NA,"秋田","Akita"
5,"2019-10-01",NA,4,330,NA,0,0,NA,NA,NA,2019,10,4,0,0,1,NA,NA,"秋田","Akita"
5,"2019-11-01",NA,3,230,NA,0,0,NA,NA,NA,2019,11,4,0,0,0.75,NA,NA,"秋田","Akita"
5,"2019-12-01",NA,4,320,NA,0,0,NA,NA,NA,2019,12,4,0,0,1,NA,NA,"秋田","Akita"
5,"2020-01-01",NA,4,400,NA,0,0,NA,NA,NA,2020,1,4,0,0,1,NA,NA,"秋田","Akita"
5,"2020-04-01",514,357,59030,9,5,2850,32,8,228,2020,4,4,0,0,89.25,Inf,Inf,"秋田","Akita"
5,"2020-05-01",304,390,57418,26,19,9207,78,55,2081.36,2020,5,4,0,0,97.5,Inf,Inf,"秋田","Akita"
5,"2020-06-01",212,207,33270,46,34,17850,43,57,4951.58,2020,6,4,0,0,51.75,Inf,Inf,"秋田","Akita"
5,"2020-07-01",199,167,26900,78,44,19125,15,18,4993.3,2020,7,4,0,0,41.75,Inf,Inf,"秋田","Akita"
5,"2020-08-01",127,109,18230,48,38,15305,16,9,3514,2020,8,4,0,0,27.25,Inf,Inf,"秋田","Akita"
5,"2020-09-01",113,93,14300,47,31,14710,12,8,3639.9,2020,9,4,0,0,23.25,Inf,Inf,"秋田","Akita"
5,"2020-10-01",116,95,14000,37,34,16975,8,7,3350.7,2020,10,4,0,0,23.75,Inf,Inf,"秋田","Akita"
5,"2020-11-01",48,35,5150,28,15,8338,12,11,2917,2020,11,4,0,0,8.75,Inf,Inf,"秋田","Akita"
5,"2020-12-01",53,39,5920,20,13,9240,2,6,3040.6,2020,12,4,0,0,9.75,Inf,Inf,"秋田","Akita"
5,"2021-01-01",68,43,6350,19,9,3830,8,5,2575.9,2021,1,4,0,0,10.75,Inf,Inf,"秋田","Akita"
5,"2021-02-01",102,69,10800,43,13,7510,9,8,2091.1,2021,2,4,0,0,17.25,Inf,Inf,"秋田","Akita"
5,"2021-03-01",173,99,14840,95,42,18238,7,7,1896,2021,3,4,0,0,24.75,Inf,Inf,"秋田","Akita"
5,"2021-04-01",126,145,22310,88,122,67450,7,5,1733.4,2021,4,4,0,0,36.25,Inf,Inf,"秋田","Akita"
5,"2021-05-01",65,64,9400,52,55,31220,10,5,1401.7,2021,5,4,0,0,16,Inf,Inf,"秋田","Akita"
6,"2019-01-01",NA,7,476,NA,0,0,3,3,349,2019,1,7,0,3,1,NA,1,"山形","Yamagata"
6,"2019-02-01",NA,7,519,NA,1,324,4,5,396,2019,2,7,0,3,1,Inf,1.6666666666666667,"山形","Yamagata"
6,"2019-03-01",NA,7,509,NA,0,0,4,4,275,2019,3,7,0,3,1,NA,1.3333333333333333,"山形","Yamagata"
6,"2019-04-01",NA,12,804,NA,0,0,NA,NA,NA,2019,4,7,0,3,1.7142857142857142,NA,NA,"山形","Yamagata"
6,"2019-05-01",NA,7,540,NA,0,0,NA,NA,NA,2019,5,7,0,3,1,NA,NA,"山形","Yamagata"
6,"2019-06-01",NA,5,420,NA,1,244,NA,NA,NA,2019,6,7,0,3,0.7142857142857143,Inf,NA,"山形","Yamagata"
6,"2019-07-01",NA,6,349,NA,2,395,NA,NA,NA,2019,7,7,0,3,0.8571428571428571,Inf,NA,"山形","Yamagata"
6,"2019-08-01",NA,5,390,NA,0,0,NA,NA,NA,2019,8,7,0,3,0.7142857142857143,NA,NA,"山形","Yamagata"
6,"2019-09-01",NA,9,685,NA,0,0,NA,NA,NA,2019,9,7,0,3,1.2857142857142858,NA,NA,"山形","Yamagata"
6,"2019-10-01",NA,9,826,NA,0,0,NA,NA,NA,2019,10,7,0,3,1.2857142857142858,NA,NA,"山形","Yamagata"
6,"2019-11-01",NA,6,533,NA,1,98,NA,NA,NA,2019,11,7,0,3,0.8571428571428571,Inf,NA,"山形","Yamagata"
6,"2019-12-01",NA,3,280,NA,1,74,NA,NA,NA,2019,12,7,0,3,0.42857142857142855,Inf,NA,"山形","Yamagata"
6,"2020-01-01",NA,4,316,NA,0,0,NA,NA,NA,2020,1,7,0,3,0.5714285714285714,NA,NA,"山形","Yamagata"
6,"2020-04-01",435,435,70044,23,14,6732,41,20,606,2020,4,7,0,3,62.142857142857146,Inf,6.666666666666667,"山形","Yamagata"
6,"2020-05-01",390,390,62250,53,56,27950,111,102,3050.58,2020,5,7,0,3,55.714285714285715,Inf,34,"山形","Yamagata"
6,"2020-06-01",367,367,67310,111,111,57153,53,58,5669.65,2020,6,7,0,3,52.42857142857143,Inf,19.333333333333332,"山形","Yamagata"
6,"2020-07-01",393,393,74480,175,171,95987,39,48,7402.85,2020,7,7,0,3,56.142857142857146,Inf,16,"山形","Yamagata"
6,"2020-08-01",281,281,53750,116,117,80507,33,31,7061.614,2020,8,7,0,3,40.142857142857146,Inf,10.333333333333334,"山形","Yamagata"
6,"2020-09-01",201,200,38170,163,155,109124,13,20,7293.062,2020,9,7,0,3,28.571428571428573,Inf,6.666666666666667,"山形","Yamagata"
6,"2020-10-01",184,184,34860,120,124,117957,28,20,6371.212,2020,10,7,0,3,26.285714285714285,Inf,6.666666666666667,"山形","Yamagata"
6,"2020-11-01",90,90,17180,55,61,69915,19,22,5738.789,2020,11,7,0,3,12.857142857142858,Inf,7.333333333333333,"山形","Yamagata"
6,"2020-12-01",140,140,27200,91,93,88480,18,16,6189.123,2020,12,7,0,3,20,Inf,5.333333333333333,"山形","Yamagata"
6,"2021-01-01",176,176,34050,96,95,84550,16,14,5069.264,2021,1,7,0,3,25.142857142857142,Inf,4.666666666666667,"山形","Yamagata"
6,"2021-02-01",204,203,39050,223,183,119110,32,27,4855.381,2021,2,7,0,3,29,Inf,9,"山形","Yamagata"
6,"2021-03-01",270,269,51960,533,555,321092,34,32,4208.325,2021,3,7,0,3,38.42857142857143,Inf,10.666666666666666,"山形","Yamagata"
6,"2021-04-01",290,291,56900,333,357,247445,13,15,6815.7,2021,4,7,0,3,41.57142857142857,Inf,5,"山形","Yamagata"
6,"2021-05-01",134,134,26050,147,137,107220,23,23,5072.3,2021,5,7,0,3,19.142857142857142,Inf,7.666666666666667,"山形","Yamagata"
7,"2019-01-01",NA,11,500,NA,0,0,3,2,447,2019,1,11,0,2,1,NA,1,"福島","Fukushima"
7,"2019-02-01",NA,13,1019,NA,0,0,2,2,472,2019,2,11,0,2,1.1818181818181819,NA,1,"福島","Fukushima"
7,"2019-03-01",NA,18,1052,NA,1,300,7,7,458,2019,3,11,0,2,1.6363636363636365,Inf,3.5,"福島","Fukushima"
7,"2019-04-01",NA,12,837,NA,0,0,NA,NA,NA,2019,4,11,0,2,1.0909090909090908,NA,NA,"福島","Fukushima"
7,"2019-05-01",NA,16,915,NA,0,0,NA,NA,NA,2019,5,11,0,2,1.4545454545454546,NA,NA,"福島","Fukushima"
7,"2019-06-01",NA,15,968,NA,0,0,NA,NA,NA,2019,6,11,0,2,1.3636363636363635,NA,NA,"福島","Fukushima"
7,"2019-07-01",NA,18,1432,NA,0,0,NA,NA,NA,2019,7,11,0,2,1.6363636363636365,NA,NA,"福島","Fukushima"
7,"2019-08-01",NA,11,867,NA,0,0,NA,NA,NA,2019,8,11,0,2,1,NA,NA,"福島","Fukushima"
7,"2019-09-01",NA,21,1356,NA,1,390,NA,NA,NA,2019,9,11,0,2,1.9090909090909092,Inf,NA,"福島","Fukushima"
7,"2019-10-01",NA,7,447,NA,0,0,NA,NA,NA,2019,10,11,0,2,0.6363636363636364,NA,NA,"福島","Fukushima"
7,"2019-11-01",NA,64,7379,NA,0,0,NA,NA,NA,2019,11,11,0,2,5.818181818181818,NA,NA,"福島","Fukushima"
7,"2019-12-01",NA,57,6504,NA,0,0,NA,NA,NA,2019,12,11,0,2,5.181818181818182,NA,NA,"福島","Fukushima"
7,"2020-01-01",NA,32,2997,NA,1,450,NA,NA,NA,2020,1,11,0,2,2.909090909090909,Inf,NA,"福島","Fukushima"
7,"2020-04-01",1191,1056,163996,9,7,3471,64,23,400.9,2020,4,11,0,2,96,Inf,11.5,"福島","Fukushima"
7,"2020-05-01",1443,1380,238560,85,74,33264,234,196,5482.8,2020,5,11,0,2,125.45454545454545,Inf,98,"福島","Fukushima"
7,"2020-06-01",1285,1256,229400,243,208,102058,141,165,13507.6,2020,6,11,0,2,114.18181818181819,Inf,82.5,"福島","Fukushima"
7,"2020-07-01",1191,1190,221390,558,482,246440,53,69,13299.618,2020,7,11,0,2,108.18181818181819,Inf,34.5,"福島","Fukushima"
7,"2020-08-01",774,793,150330,473,569,291140,80,55,10386.88,2020,8,11,0,2,72.0909090909091,Inf,27.5,"福島","Fukushima"
7,"2020-09-01",680,623,119420,549,510,312040,46,30,8194.58,2020,9,11,0,2,56.63636363636363,Inf,15,"福島","Fukushima"
7,"2020-10-01",613,683,129180,444,482,306490,73,36,8387.08,2020,10,11,0,2,62.09090909090909,Inf,18,"福島","Fukushima"
7,"2020-11-01",307,293,55650,271,253,157680,42,24,7405.147,2020,11,11,0,2,26.636363636363637,Inf,12,"福島","Fukushima"
7,"2020-12-01",392,377,72290,271,266,209910,31,27,7124.58,2020,12,11,0,2,34.27272727272727,Inf,13.5,"福島","Fukushima"
7,"2021-01-01",501,475,90020,301,300,186030,44,24,6453.286,2021,1,11,0,2,43.18181818181818,Inf,12,"福島","Fukushima"
7,"2021-02-01",806,766,145900,689,507,310860,57,48,6516.18,2021,2,11,0,2,69.63636363636364,Inf,24,"福島","Fukushima"
7,"2021-03-01",931,924,177800,1503,1583,864680,51,56,5716.88,2021,3,11,0,2,84,Inf,28,"福島","Fukushima"
7,"2021-04-01",678,677,131500,974,1054,597530,26,17,8929.68,2021,4,11,0,2,61.54545454545455,Inf,8.5,"福島","Fukushima"
7,"2021-05-01",489,457,87710,564,558,510710,31,22,6503.37,2021,5,11,0,2,41.54545454545455,Inf,11,"福島","Fukushima"
8,"2019-01-01",NA,4,289,NA,0,0,1,1,981,2019,1,4,0,1,1,NA,1,"茨城","Ibaraki"
8,"2019-02-01",NA,3,247,NA,0,0,7,6,981,2019,2,4,0,1,0.75,NA,6,"茨城","Ibaraki"
8,"2019-03-01",NA,3,215,NA,1,450,11,9,945,2019,3,4,0,1,0.75,Inf,9,"茨城","Ibaraki"
8,"2019-04-01",NA,1,100,NA,0,0,NA,NA,NA,2019,4,4,0,1,0.25,NA,NA,"茨城","Ibaraki"
8,"2019-05-01",NA,5,392,NA,1,450,NA,NA,NA,2019,5,4,0,1,1.25,Inf,NA,"茨城","Ibaraki"
8,"2019-06-01",NA,8,675,NA,1,600,NA,NA,NA,2019,6,4,0,1,2,Inf,NA,"茨城","Ibaraki"
8,"2019-07-01",NA,6,450,NA,0,0,NA,NA,NA,2019,7,4,0,1,1.5,NA,NA,"茨城","Ibaraki"
8,"2019-08-01",NA,1,90,NA,1,284,NA,NA,NA,2019,8,4,0,1,0.25,Inf,NA,"茨城","Ibaraki"
8,"2019-09-01",NA,3,300,NA,1,360,NA,NA,NA,2019,9,4,0,1,0.75,Inf,NA,"茨城","Ibaraki"
8,"2019-10-01",NA,5,445,NA,0,0,NA,NA,NA,2019,10,4,0,1,1.25,NA,NA,"茨城","Ibaraki"
8,"2019-11-01",NA,15,1753,NA,0,0,NA,NA,NA,2019,11,4,0,1,3.75,NA,NA,"茨城","Ibaraki"
8,"2019-12-01",NA,8,988,NA,0,0,NA,NA,NA,2019,12,4,0,1,2,NA,NA,"茨城","Ibaraki"
8,"2020-01-01",NA,3,400,NA,0,0,NA,NA,NA,2020,1,4,0,1,0.75,NA,NA,"茨城","Ibaraki"
